DGRP	sex	value
DGRP_223	F	31
DGRP_223	F	26
DGRP_223	F	10
DGRP_223	M	28
DGRP_223	M	24
DGRP_223	M	3
DGRP_223	F	31
DGRP_223	F	24
DGRP_223	F	3
DGRP_223	M	26
DGRP_223	M	26
DGRP_223	M	3
DGRP_223	F	31
DGRP_223	F	31
DGRP_223	F	18
DGRP_223	M	28
DGRP_223	M	28
DGRP_223	M	26
DGRP_223	F	31
DGRP_223	F	31
DGRP_223	F	24
DGRP_223	M	31
DGRP_223	M	26
DGRP_223	M	26
DGRP_223	F	31
DGRP_223	F	31
DGRP_223	F	31
DGRP_223	M	28
DGRP_223	M	28
DGRP_223	M	13
DGRP_223	F	31
DGRP_223	F	28
DGRP_223	M	31
DGRP_223	M	26
DGRP_223	F	26
DGRP_223	F	24
DGRP_223	F	17
DGRP_223	M	28
DGRP_223	M	28
DGRP_223	M	21
DGRP_223	F	28
DGRP_223	F	28
DGRP_223	M	28
DGRP_223	M	26
DGRP_223	M	24
DGRP_223	F	31
DGRP_223	F	19
DGRP_223	M	28
DGRP_223	M	24
DGRP_223	M	18
DGRP_223	F	26
DGRP_223	F	26
DGRP_223	F	18
DGRP_223	M	26
DGRP_223	M	24
DGRP_223	M	20
DGRP_223	F	31
DGRP_223	F	24
DGRP_223	F	17
DGRP_227	M	39
DGRP_227	M	39
DGRP_227	M	3
DGRP_227	F	31
DGRP_227	F	18
DGRP_227	F	17
DGRP_227	M	39
DGRP_227	M	39
DGRP_227	M	28
DGRP_227	F	28
DGRP_227	F	24
DGRP_227	F	17
DGRP_227	M	38
DGRP_227	M	28
DGRP_227	F	38
DGRP_227	F	24
DGRP_227	F	24
DGRP_227	M	42
DGRP_227	M	28
DGRP_227	M	24
DGRP_227	F	42
DGRP_227	F	31
DGRP_227	F	28
DGRP_227	M	45
DGRP_227	M	38
DGRP_227	M	24
DGRP_227	F	31
DGRP_227	F	24
DGRP_227	F	24
DGRP_227	M	38
DGRP_227	M	38
DGRP_227	M	33
DGRP_227	F	33
DGRP_227	F	28
DGRP_227	F	25
DGRP_227	M	31
DGRP_227	M	28
DGRP_227	M	5
DGRP_227	F	31
DGRP_227	F	4
DGRP_227	F	4
DGRP_227	M	45
DGRP_227	M	40
DGRP_227	M	38
DGRP_227	F	33
DGRP_227	F	24
DGRP_227	F	24
DGRP_227	M	42
DGRP_227	M	38
DGRP_227	M	31
DGRP_227	F	31
DGRP_227	F	24
DGRP_227	F	24
DGRP_227	M	45
DGRP_227	M	39
DGRP_227	M	24
DGRP_227	F	31
DGRP_227	F	24
DGRP_227	F	24
DGRP_227	M	38
DGRP_227	M	24
DGRP_227	F	3
DGRP_227	F	3
DGRP_227	M	24
DGRP_227	M	21
DGRP_227	F	31
DGRP_227	F	28
DGRP_227	F	3
DGRP_227	M	42
DGRP_227	M	27
DGRP_227	M	24
DGRP_227	F	38
DGRP_227	F	31
DGRP_227	F	26
DGRP_227	M	41
DGRP_227	M	38
DGRP_227	M	33
DGRP_227	F	31
DGRP_227	F	31
DGRP_227	F	26
DGRP_227	M	42
DGRP_227	M	42
DGRP_227	M	31
DGRP_227	F	33
DGRP_227	F	33
DGRP_227	F	17
DGRP_227	M	45
DGRP_227	M	33
DGRP_227	F	33
DGRP_227	F	31
DGRP_227	F	28
DGRP_227	M	39
DGRP_227	M	39
DGRP_227	M	26
DGRP_227	F	26
DGRP_227	F	26
DGRP_227	F	26
DGRP_227	M	45
DGRP_227	M	38
DGRP_227	F	31
DGRP_227	F	26
DGRP_227	F	3
DGRP_227	M	45
DGRP_227	M	38
DGRP_227	M	36
DGRP_227	F	31
DGRP_227	F	28
DGRP_227	F	3
DGRP_227	M	24
DGRP_227	M	3
DGRP_227	F	24
DGRP_227	F	3
DGRP_227	M	38
DGRP_227	M	36
DGRP_227	F	31
DGRP_227	F	31
DGRP_227	F	24
DGRP_227	M	45
DGRP_227	M	38
DGRP_227	M	33
DGRP_227	F	33
DGRP_227	F	31
DGRP_227	F	28
DGRP_227	M	38
DGRP_227	M	38
DGRP_227	M	31
DGRP_227	F	31
DGRP_227	F	31
DGRP_227	F	31
DGRP_227	M	38
DGRP_227	M	33
DGRP_227	F	38
DGRP_227	F	31
DGRP_227	F	4
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	M	26
DGRP_228	F	34
DGRP_228	F	27
DGRP_228	F	24
DGRP_228	M	31
DGRP_228	M	28
DGRP_228	M	24
DGRP_228	F	40
DGRP_228	F	26
DGRP_228	F	24
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	F	40
DGRP_228	F	28
DGRP_228	F	17
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	F	38
DGRP_228	F	27
DGRP_228	F	24
DGRP_228	M	24
DGRP_228	M	21
DGRP_228	M	21
DGRP_228	F	38
DGRP_228	F	31
DGRP_228	F	28
DGRP_228	M	24
DGRP_228	M	21
DGRP_228	M	19
DGRP_228	F	31
DGRP_228	F	26
DGRP_228	F	24
DGRP_228	M	31
DGRP_228	M	21
DGRP_228	M	21
DGRP_228	F	33
DGRP_228	F	31
DGRP_228	F	24
DGRP_228	M	31
DGRP_228	M	24
DGRP_228	M	24
DGRP_228	F	38
DGRP_228	F	31
DGRP_228	F	27
DGRP_228	M	31
DGRP_228	M	26
DGRP_228	M	26
DGRP_228	F	31
DGRP_228	F	26
DGRP_228	F	24
DGRP_228	M	24
DGRP_228	M	5
DGRP_228	F	33
DGRP_228	F	26
DGRP_228	F	24
DGRP_228	M	38
DGRP_228	M	33
DGRP_228	M	31
DGRP_228	F	38
DGRP_228	F	28
DGRP_228	F	27
DGRP_228	M	31
DGRP_228	M	26
DGRP_228	M	26
DGRP_228	F	31
DGRP_228	F	24
DGRP_228	F	24
DGRP_228	M	31
DGRP_228	M	28
DGRP_228	M	24
DGRP_228	F	31
DGRP_228	F	31
DGRP_228	F	28
DGRP_228	M	31
DGRP_228	M	24
DGRP_228	M	20
DGRP_228	F	38
DGRP_228	F	38
DGRP_228	F	31
DGRP_228	M	38
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	F	33
DGRP_228	F	26
DGRP_228	F	17
DGRP_228	M	33
DGRP_228	M	26
DGRP_228	M	17
DGRP_228	F	26
DGRP_228	F	25
DGRP_228	F	24
DGRP_228	M	38
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	F	38
DGRP_228	F	35
DGRP_228	F	25
DGRP_228	M	26
DGRP_228	M	24
DGRP_228	M	17
DGRP_228	F	41
DGRP_228	F	33
DGRP_228	F	24
DGRP_228	M	35
DGRP_228	M	31
DGRP_228	M	25
DGRP_228	F	35
DGRP_228	F	35
DGRP_228	F	26
DGRP_228	M	31
DGRP_228	M	24
DGRP_228	M	24
DGRP_228	F	31
DGRP_228	F	31
DGRP_228	M	31
DGRP_228	M	21
DGRP_228	F	45
DGRP_228	F	39
DGRP_228	M	31
DGRP_228	M	28
DGRP_228	M	24
DGRP_228	F	38
DGRP_228	F	33
DGRP_228	F	26
DGRP_228	M	31
DGRP_228	M	31
DGRP_228	M	24
DGRP_228	F	38
DGRP_228	F	38
DGRP_228	F	35
DGRP_228	M	39
DGRP_228	M	32
DGRP_228	M	21
DGRP_228	F	38
DGRP_228	F	35
DGRP_228	F	28
DGRP_229	M	59
DGRP_229	M	45
DGRP_229	F	46
DGRP_229	F	40
DGRP_229	F	5
DGRP_229	M	52
DGRP_229	M	35
DGRP_229	M	10
DGRP_229	F	47
DGRP_229	F	33
DGRP_229	F	32
DGRP_229	M	55
DGRP_229	M	42
DGRP_229	M	10
DGRP_229	F	38
DGRP_229	F	38
DGRP_229	F	35
DGRP_229	M	52
DGRP_229	M	17
DGRP_229	M	7
DGRP_229	F	53
DGRP_229	F	45
DGRP_229	F	39
DGRP_229	M	53
DGRP_229	M	38
DGRP_229	M	24
DGRP_229	F	48
DGRP_229	F	38
DGRP_229	F	24
DGRP_229	M	59
DGRP_229	M	45
DGRP_229	M	12
DGRP_229	F	28
DGRP_229	F	24
DGRP_229	F	24
DGRP_229	M	40
DGRP_229	M	17
DGRP_229	M	5
DGRP_229	F	49
DGRP_229	F	38
DGRP_229	F	28
DGRP_229	M	55
DGRP_229	M	52
DGRP_229	M	40
DGRP_229	F	31
DGRP_229	F	17
DGRP_229	M	52
DGRP_229	M	27
DGRP_229	M	26
DGRP_229	F	33
DGRP_229	F	21
DGRP_229	F	21
DGRP_229	M	31
DGRP_229	M	31
DGRP_229	M	10
DGRP_229	F	45
DGRP_229	F	34
DGRP_229	F	31
DGRP_229	M	45
DGRP_229	M	17
DGRP_229	M	10
DGRP_229	F	45
DGRP_229	F	42
DGRP_229	F	28
DGRP_229	M	47
DGRP_229	M	17
DGRP_229	M	12
DGRP_229	F	52
DGRP_229	F	24
DGRP_229	F	14
DGRP_229	M	35
DGRP_229	M	35
DGRP_229	M	19
DGRP_229	F	52
DGRP_229	F	31
DGRP_229	F	21
DGRP_229	M	59
DGRP_229	M	59
DGRP_229	F	45
DGRP_229	F	41
DGRP_229	F	31
DGRP_229	M	54
DGRP_229	M	54
DGRP_229	F	52
DGRP_229	F	42
DGRP_229	F	35
DGRP_229	M	45
DGRP_229	M	33
DGRP_229	M	19
DGRP_229	F	38
DGRP_229	F	33
DGRP_229	F	24
DGRP_229	M	35
DGRP_229	M	7
DGRP_229	M	3
DGRP_229	F	55
DGRP_229	F	40
DGRP_229	F	35
DGRP_229	M	54
DGRP_229	M	6
DGRP_229	F	35
DGRP_229	F	31
DGRP_229	F	17
DGRP_229	M	55
DGRP_229	M	38
DGRP_229	M	10
DGRP_229	F	49
DGRP_229	F	38
DGRP_229	F	35
DGRP_229	M	59
DGRP_229	M	24
DGRP_229	F	59
DGRP_229	F	35
DGRP_229	F	31
DGRP_229	M	59
DGRP_229	M	45
DGRP_229	M	45
DGRP_229	F	45
DGRP_229	F	45
DGRP_229	F	45
DGRP_229	M	56
DGRP_229	M	49
DGRP_229	M	39
DGRP_229	F	46
DGRP_229	F	39
DGRP_229	F	21
DGRP_229	M	45
DGRP_229	M	39
DGRP_229	F	41
DGRP_229	F	21
DGRP_233	M	24
DGRP_233	M	19
DGRP_233	F	14
DGRP_233	F	5
DGRP_233	M	37
DGRP_233	M	28
DGRP_233	M	7
DGRP_233	F	37
DGRP_233	F	16
DGRP_233	M	21
DGRP_233	M	8
DGRP_233	M	2
DGRP_233	F	16
DGRP_233	F	4
DGRP_233	F	4
DGRP_233	M	31
DGRP_233	M	26
DGRP_233	M	19
DGRP_233	F	45
DGRP_233	F	31
DGRP_233	F	24
DGRP_233	M	19
DGRP_233	M	17
DGRP_233	M	3
DGRP_233	F	45
DGRP_233	F	28
DGRP_233	F	3
DGRP_233	M	45
DGRP_233	M	21
DGRP_233	M	17
DGRP_233	F	10
DGRP_233	F	5
DGRP_233	M	28
DGRP_233	M	8
DGRP_233	M	1
DGRP_233	F	44
DGRP_233	F	21
DGRP_233	M	42
DGRP_233	M	16
DGRP_233	M	7
DGRP_233	F	39
DGRP_233	F	37
DGRP_233	M	14
DGRP_233	M	7
DGRP_233	F	14
DGRP_233	F	9
DGRP_233	M	35
DGRP_233	M	28
DGRP_233	F	30
DGRP_233	F	28
DGRP_233	F	14
DGRP_233	M	35
DGRP_233	M	28
DGRP_233	M	21
DGRP_233	F	28
DGRP_233	F	28
DGRP_233	F	14
DGRP_233	M	28
DGRP_233	M	28
DGRP_233	M	14
DGRP_233	F	42
DGRP_233	F	28
DGRP_233	F	21
DGRP_233	M	14
DGRP_233	M	4
DGRP_233	M	2
DGRP_233	F	35
DGRP_233	F	23
DGRP_233	F	15
DGRP_233	M	21
DGRP_233	M	21
DGRP_233	M	15
DGRP_233	F	30
DGRP_233	F	30
DGRP_233	F	11
DGRP_233	M	24
DGRP_233	M	3
DGRP_233	F	31
DGRP_233	F	13
DGRP_233	M	18
DGRP_233	M	18
DGRP_233	F	31
DGRP_233	F	24
DGRP_233	F	5
DGRP_233	M	28
DGRP_233	M	23
DGRP_233	M	23
DGRP_233	F	18
DGRP_233	F	14
DGRP_233	F	7
DGRP_233	M	31
DGRP_233	M	21
DGRP_233	M	21
DGRP_233	F	19
DGRP_233	F	10
DGRP_233	F	5
DGRP_233	M	31
DGRP_233	M	19
DGRP_233	M	14
DGRP_233	F	24
DGRP_233	F	11
DGRP_233	F	5
DGRP_233	M	30
DGRP_233	M	14
DGRP_233	F	25
DGRP_233	F	7
DGRP_233	M	28
DGRP_233	M	21
DGRP_233	M	14
DGRP_233	F	28
DGRP_233	F	21
DGRP_233	F	16
DGRP_233	M	42
DGRP_233	M	9
DGRP_233	M	1
DGRP_233	F	21
DGRP_233	F	18
DGRP_233	F	8
DGRP_233	M	14
DGRP_233	M	11
DGRP_233	F	36
DGRP_233	F	28
DGRP_233	F	28
DGRP_233	M	37
DGRP_233	M	26
DGRP_233	M	19
DGRP_233	F	42
DGRP_233	F	41
DGRP_233	F	21
DGRP_235	M	24
DGRP_235	M	20
DGRP_235	M	7
DGRP_235	F	24
DGRP_235	F	17
DGRP_235	F	10
DGRP_235	M	25
DGRP_235	M	17
DGRP_235	M	11
DGRP_235	F	38
DGRP_235	F	18
DGRP_235	F	17
DGRP_235	M	24
DGRP_235	M	12
DGRP_235	M	10
DGRP_235	F	10
DGRP_235	F	10
DGRP_235	F	3
DGRP_235	M	33
DGRP_235	M	26
DGRP_235	M	20
DGRP_235	F	17
DGRP_235	F	4
DGRP_235	F	3
DGRP_235	M	24
DGRP_235	M	17
DGRP_235	M	3
DGRP_235	F	17
DGRP_235	F	17
DGRP_235	F	17
DGRP_235	M	28
DGRP_235	M	27
DGRP_235	M	27
DGRP_235	F	26
DGRP_235	F	19
DGRP_235	F	17
DGRP_235	M	24
DGRP_235	M	19
DGRP_235	M	19
DGRP_235	F	12
DGRP_235	F	4
DGRP_235	F	3
DGRP_235	M	31
DGRP_235	M	27
DGRP_235	M	26
DGRP_235	F	24
DGRP_235	F	19
DGRP_235	F	19
DGRP_235	M	27
DGRP_235	M	24
DGRP_235	M	19
DGRP_235	F	31
DGRP_235	F	18
DGRP_235	M	31
DGRP_235	M	27
DGRP_235	M	12
DGRP_235	F	19
DGRP_235	F	17
DGRP_235	F	11
DGRP_235	M	17
DGRP_235	M	17
DGRP_235	M	17
DGRP_235	F	13
DGRP_235	F	13
DGRP_235	F	3
DGRP_235	M	38
DGRP_235	M	33
DGRP_235	M	33
DGRP_235	F	17
DGRP_235	F	13
DGRP_235	F	3
DGRP_235	M	42
DGRP_235	M	31
DGRP_235	M	17
DGRP_235	F	27
DGRP_235	F	20
DGRP_235	F	17
DGRP_235	M	34
DGRP_235	M	31
DGRP_235	M	13
DGRP_235	F	17
DGRP_235	F	13
DGRP_235	F	7
DGRP_235	M	27
DGRP_235	M	26
DGRP_235	M	14
DGRP_235	F	24
DGRP_235	F	24
DGRP_235	F	21
DGRP_235	M	38
DGRP_235	M	20
DGRP_235	M	17
DGRP_235	F	21
DGRP_235	F	17
DGRP_235	F	17
DGRP_235	M	17
DGRP_235	M	17
DGRP_235	F	17
DGRP_235	F	13
DGRP_235	F	13
DGRP_235	M	31
DGRP_235	M	28
DGRP_235	M	14
DGRP_235	F	27
DGRP_235	F	17
DGRP_235	F	17
DGRP_235	M	38
DGRP_235	M	26
DGRP_235	M	24
DGRP_235	F	28
DGRP_235	F	17
DGRP_235	M	38
DGRP_235	M	17
DGRP_235	M	3
DGRP_235	F	38
DGRP_235	F	31
DGRP_235	F	28
DGRP_235	M	34
DGRP_235	M	31
DGRP_235	M	28
DGRP_235	F	31
DGRP_235	F	26
DGRP_235	F	17
DGRP_235	M	27
DGRP_235	M	17
DGRP_235	F	24
DGRP_235	F	17
DGRP_235	M	24
DGRP_235	M	17
DGRP_235	M	17
DGRP_235	F	3
DGRP_235	F	3
DGRP_235	F	3
DGRP_235	M	24
DGRP_235	M	17
DGRP_235	M	12
DGRP_235	F	21
DGRP_235	F	17
DGRP_235	F	3
DGRP_237	M	31
DGRP_237	M	28
DGRP_237	M	24
DGRP_237	F	39
DGRP_237	F	38
DGRP_237	F	38
DGRP_237	M	31
DGRP_237	M	31
DGRP_237	M	28
DGRP_237	F	31
DGRP_237	F	31
DGRP_237	M	32
DGRP_237	M	24
DGRP_237	M	17
DGRP_237	F	45
DGRP_237	F	40
DGRP_237	F	38
DGRP_237	M	31
DGRP_237	M	31
DGRP_237	M	27
DGRP_237	F	38
DGRP_237	F	34
DGRP_237	F	31
DGRP_237	M	33
DGRP_237	M	31
DGRP_237	M	17
DGRP_237	F	38
DGRP_237	F	38
DGRP_237	F	34
DGRP_237	M	31
DGRP_237	M	27
DGRP_237	M	25
DGRP_237	F	39
DGRP_237	F	35
DGRP_237	F	7
DGRP_237	M	34
DGRP_237	M	24
DGRP_237	F	38
DGRP_237	F	38
DGRP_237	F	34
DGRP_237	M	33
DGRP_237	M	31
DGRP_237	M	3
DGRP_237	F	38
DGRP_237	F	38
DGRP_237	F	35
DGRP_237	M	31
DGRP_237	M	27
DGRP_237	M	26
DGRP_237	F	40
DGRP_237	F	38
DGRP_237	F	27
DGRP_237	M	33
DGRP_237	M	24
DGRP_237	M	13
DGRP_237	F	33
DGRP_237	F	33
DGRP_237	F	32
DGRP_237	M	21
DGRP_237	M	3
DGRP_237	F	38
DGRP_237	F	38
DGRP_237	F	32
DGRP_237	M	31
DGRP_237	M	3
DGRP_237	F	38
DGRP_237	F	38
DGRP_237	F	38
DGRP_237	M	32
DGRP_237	M	28
DGRP_237	M	18
DGRP_237	F	25
DGRP_237	F	6
DGRP_237	M	32
DGRP_237	M	32
DGRP_237	M	32
DGRP_237	M	32
DGRP_237	M	32
DGRP_237	F	40
DGRP_237	F	39
DGRP_237	F	36
DGRP_237	M	32
DGRP_237	M	25
DGRP_237	F	40
DGRP_237	F	39
DGRP_237	F	39
DGRP_237	M	32
DGRP_237	M	32
DGRP_237	M	25
DGRP_237	F	42
DGRP_237	F	42
DGRP_237	F	32
DGRP_237	M	32
DGRP_237	M	19
DGRP_237	M	4
DGRP_237	F	46
DGRP_237	F	32
DGRP_237	F	22
DGRP_237	M	41
DGRP_237	M	25
DGRP_237	M	6
DGRP_237	F	46
DGRP_237	F	32
DGRP_237	M	25
DGRP_237	M	18
DGRP_237	M	15
DGRP_237	F	46
DGRP_237	F	35
DGRP_237	F	32
DGRP_237	M	39
DGRP_237	M	28
DGRP_237	F	46
DGRP_237	F	39
DGRP_237	F	8
DGRP_237	M	32
DGRP_237	M	25
DGRP_237	M	8
DGRP_237	F	48
DGRP_237	F	39
DGRP_237	F	8
DGRP_237	M	32
DGRP_237	M	32
DGRP_237	M	8
DGRP_237	F	41
DGRP_237	F	41
DGRP_237	F	39
DGRP_239	M	27
DGRP_239	M	17
DGRP_239	M	6
DGRP_239	F	24
DGRP_239	F	19
DGRP_239	F	17
DGRP_239	M	47
DGRP_239	M	20
DGRP_239	M	17
DGRP_239	F	27
DGRP_239	F	17
DGRP_239	F	10
DGRP_239	M	45
DGRP_239	M	35
DGRP_239	M	33
DGRP_239	F	38
DGRP_239	F	34
DGRP_239	F	19
DGRP_239	M	45
DGRP_239	M	33
DGRP_239	M	24
DGRP_239	F	31
DGRP_239	F	24
DGRP_239	F	11
DGRP_239	M	21
DGRP_239	M	17
DGRP_239	M	17
DGRP_239	F	45
DGRP_239	F	26
DGRP_239	F	17
DGRP_239	M	31
DGRP_239	M	26
DGRP_239	M	10
DGRP_239	F	25
DGRP_239	F	19
DGRP_239	F	14
DGRP_239	M	40
DGRP_239	M	24
DGRP_239	M	12
DGRP_239	F	21
DGRP_239	F	20
DGRP_239	F	19
DGRP_239	M	31
DGRP_239	M	26
DGRP_239	M	25
DGRP_239	F	31
DGRP_239	F	31
DGRP_239	F	12
DGRP_239	M	40
DGRP_239	M	31
DGRP_239	M	20
DGRP_239	F	24
DGRP_239	F	17
DGRP_239	F	14
DGRP_239	M	45
DGRP_239	M	24
DGRP_239	M	17
DGRP_239	F	24
DGRP_239	F	24
DGRP_239	F	11
DGRP_239	M	27
DGRP_239	M	17
DGRP_239	M	12
DGRP_239	F	31
DGRP_239	F	27
DGRP_239	F	20
DGRP_239	M	21
DGRP_239	M	17
DGRP_239	M	10
DGRP_239	F	17
DGRP_239	F	10
DGRP_239	F	6
DGRP_239	M	45
DGRP_239	M	31
DGRP_239	M	17
DGRP_239	F	24
DGRP_239	F	17
DGRP_239	F	7
DGRP_239	M	47
DGRP_239	M	21
DGRP_239	M	10
DGRP_239	F	26
DGRP_239	F	24
DGRP_239	F	17
DGRP_239	M	40
DGRP_239	M	28
DGRP_239	M	5
DGRP_239	F	47
DGRP_239	F	38
DGRP_239	F	12
DGRP_239	M	24
DGRP_239	M	19
DGRP_239	M	17
DGRP_239	F	42
DGRP_239	F	27
DGRP_239	F	10
DGRP_239	M	45
DGRP_239	M	28
DGRP_239	M	24
DGRP_239	F	40
DGRP_239	F	21
DGRP_239	M	33
DGRP_239	M	32
DGRP_239	F	32
DGRP_239	F	10
DGRP_239	F	4
DGRP_239	M	40
DGRP_239	M	25
DGRP_239	M	17
DGRP_239	F	17
DGRP_239	F	17
DGRP_239	M	38
DGRP_239	M	31
DGRP_239	M	17
DGRP_239	F	18
DGRP_239	F	13
DGRP_239	F	12
DGRP_239	M	24
DGRP_239	M	24
DGRP_239	M	5
DGRP_239	F	28
DGRP_239	F	20
DGRP_239	F	3
DGRP_239	M	52
DGRP_239	M	17
DGRP_239	M	17
DGRP_239	F	31
DGRP_239	F	28
DGRP_256	M	17
DGRP_256	M	10
DGRP_256	M	10
DGRP_256	F	18
DGRP_256	F	17
DGRP_256	F	10
DGRP_256	M	14
DGRP_256	M	12
DGRP_256	M	7
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	F	11
DGRP_256	M	17
DGRP_256	M	13
DGRP_256	M	13
DGRP_256	F	18
DGRP_256	F	17
DGRP_256	F	13
DGRP_256	M	17
DGRP_256	M	13
DGRP_256	M	13
DGRP_256	F	17
DGRP_256	F	14
DGRP_256	F	12
DGRP_256	M	17
DGRP_256	M	13
DGRP_256	M	10
DGRP_256	F	17
DGRP_256	F	12
DGRP_256	F	10
DGRP_256	M	17
DGRP_256	M	17
DGRP_256	M	13
DGRP_256	F	12
DGRP_256	F	11
DGRP_256	F	3
DGRP_256	M	17
DGRP_256	M	13
DGRP_256	M	10
DGRP_256	F	19
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	M	18
DGRP_256	M	14
DGRP_256	M	11
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	F	13
DGRP_256	M	17
DGRP_256	M	12
DGRP_256	M	10
DGRP_256	F	10
DGRP_256	F	5
DGRP_256	F	3
DGRP_256	M	17
DGRP_256	M	17
DGRP_256	M	12
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	M	17
DGRP_256	M	17
DGRP_256	M	17
DGRP_256	F	24
DGRP_256	F	20
DGRP_256	F	17
DGRP_256	M	17
DGRP_256	M	12
DGRP_256	M	12
DGRP_256	F	24
DGRP_256	F	18
DGRP_256	F	17
DGRP_256	M	17
DGRP_256	M	10
DGRP_256	M	5
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	F	10
DGRP_256	M	17
DGRP_256	M	17
DGRP_256	M	10
DGRP_256	F	17
DGRP_256	F	10
DGRP_256	M	10
DGRP_256	M	10
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	M	17
DGRP_256	M	17
DGRP_256	M	14
DGRP_256	F	17
DGRP_256	F	17
DGRP_256	F	14
DGRP_256	M	17
DGRP_256	M	13
DGRP_256	F	18
DGRP_256	F	17
DGRP_256	F	10
DGRP_256	M	17
DGRP_256	M	10
DGRP_256	M	4
DGRP_256	F	18
DGRP_256	F	17
DGRP_256	F	10
DGRP_256	M	10
DGRP_256	M	10
DGRP_256	M	3
DGRP_256	F	18
DGRP_256	F	10
DGRP_256	F	10
DGRP_256	M	17
DGRP_256	M	17
DGRP_256	F	17
DGRP_256	F	10
DGRP_256	M	14
DGRP_256	M	14
DGRP_256	M	13
DGRP_256	F	17
DGRP_256	F	10
DGRP_256	F	10
DGRP_256	M	17
DGRP_256	M	13
DGRP_256	F	24
DGRP_256	F	17
DGRP_256	F	14
DGRP_256	M	12
DGRP_256	M	10
DGRP_256	M	3
DGRP_256	F	24
DGRP_256	F	5
DGRP_256	F	4
DGRP_256	M	7
DGRP_256	M	7
DGRP_256	M	7
DGRP_256	F	14
DGRP_256	F	10
DGRP_256	F	10
DGRP_280	M	38
DGRP_280	M	21
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	F	21
DGRP_280	M	31
DGRP_280	M	24
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	M	35
DGRP_280	M	35
DGRP_280	M	27
DGRP_280	F	35
DGRP_280	F	27
DGRP_280	F	24
DGRP_280	M	38
DGRP_280	M	31
DGRP_280	M	24
DGRP_280	F	33
DGRP_280	F	24
DGRP_280	F	17
DGRP_280	M	35
DGRP_280	M	33
DGRP_280	M	12
DGRP_280	F	34
DGRP_280	F	19
DGRP_280	F	19
DGRP_280	M	38
DGRP_280	M	31
DGRP_280	M	5
DGRP_280	F	26
DGRP_280	F	26
DGRP_280	F	24
DGRP_280	M	28
DGRP_280	M	24
DGRP_280	M	24
DGRP_280	F	28
DGRP_280	F	24
DGRP_280	F	17
DGRP_280	M	31
DGRP_280	M	27
DGRP_280	M	3
DGRP_280	F	31
DGRP_280	F	10
DGRP_280	F	7
DGRP_280	M	33
DGRP_280	M	33
DGRP_280	M	24
DGRP_280	F	24
DGRP_280	F	21
DGRP_280	F	7
DGRP_280	M	38
DGRP_280	M	31
DGRP_280	F	26
DGRP_280	F	25
DGRP_280	F	24
DGRP_280	M	38
DGRP_280	M	38
DGRP_280	M	38
DGRP_280	F	28
DGRP_280	F	26
DGRP_280	F	26
DGRP_280	M	33
DGRP_280	M	24
DGRP_280	M	4
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	F	19
DGRP_280	M	31
DGRP_280	M	31
DGRP_280	M	24
DGRP_280	F	24
DGRP_280	F	19
DGRP_280	F	3
DGRP_280	M	31
DGRP_280	M	17
DGRP_280	F	28
DGRP_280	F	28
DGRP_280	M	31
DGRP_280	M	28
DGRP_280	M	28
DGRP_280	F	31
DGRP_280	F	24
DGRP_280	F	21
DGRP_280	M	31
DGRP_280	M	31
DGRP_280	F	21
DGRP_280	F	21
DGRP_280	F	17
DGRP_280	M	38
DGRP_280	M	38
DGRP_280	M	21
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	M	38
DGRP_280	M	35
DGRP_280	M	33
DGRP_280	F	38
DGRP_280	F	24
DGRP_280	F	20
DGRP_280	M	31
DGRP_280	M	31
DGRP_280	F	26
DGRP_280	F	21
DGRP_280	F	19
DGRP_280	M	31
DGRP_280	M	31
DGRP_280	M	24
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	F	21
DGRP_280	M	26
DGRP_280	M	24
DGRP_280	M	24
DGRP_280	F	26
DGRP_280	F	24
DGRP_280	F	24
DGRP_280	M	24
DGRP_280	M	24
DGRP_280	F	27
DGRP_280	F	24
DGRP_280	F	21
DGRP_287	M	38
DGRP_287	M	35
DGRP_287	M	28
DGRP_287	F	31
DGRP_287	F	31
DGRP_287	F	6
DGRP_287	M	38
DGRP_287	M	32
DGRP_287	M	27
DGRP_287	F	40
DGRP_287	F	38
DGRP_287	F	10
DGRP_287	M	33
DGRP_287	M	33
DGRP_287	M	24
DGRP_287	F	40
DGRP_287	F	38
DGRP_287	F	38
DGRP_287	M	38
DGRP_287	M	38
DGRP_287	M	38
DGRP_287	F	40
DGRP_287	F	40
DGRP_287	F	35
